,measure_id,measure_name,location_id,location_name.x,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,val_pop,upper_pop,lower_pop,age_standard_pop_proportion,age_standard_pop_ratio,location_name,age_median
1674,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,544,Parkinson's disease,1,Number,2021,276363.180431996,330790.343369464,224584.530242901,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1675,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,544,Parkinson's disease,1,Number,2021,390652.389046575,464390.154879985,324698.218241713,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1676,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,544,Parkinson's disease,1,Number,2021,415657.568125232,488467.879519473,353025.301082019,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1677,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,544,Parkinson's disease,1,Number,2021,362702.619842251,423861.880357711,304412.203120231,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1678,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,544,Parkinson's disease,1,Number,2021,227980.785587029,264794.5504,191364.624985743,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1679,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,544,Parkinson's disease,1,Number,2021,70519.2310473991,83047.4614116875,58100.8102258027,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1680,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,544,Parkinson's disease,1,Number,2021,13229.7621099916,16174.8399951014,10423.7717683563,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1681,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,545,Idiopathic epilepsy,1,Number,2021,95612.3949423313,133869.60662885,67148.0203175056,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1682,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,545,Idiopathic epilepsy,1,Number,2021,129180.415508885,181808.804775079,90917.2498680059,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1683,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,545,Idiopathic epilepsy,1,Number,2021,116498.674997294,157517.345533477,82393.3395029877,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1684,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,545,Idiopathic epilepsy,1,Number,2021,88403.5733046504,122534.735421645,61105.1014143018,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1685,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,545,Idiopathic epilepsy,1,Number,2021,90284.5491572743,129563.683978256,63009.9619814563,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1686,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,545,Idiopathic epilepsy,1,Number,2021,88218.8316667637,135199.055324836,59192.9800892372,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1687,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,545,Idiopathic epilepsy,1,Number,2021,83491.3812678587,134811.424744185,55292.7981590062,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1688,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,545,Idiopathic epilepsy,1,Number,2021,57372.1435370412,92644.1492758362,35810.6350549499,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1689,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,545,Idiopathic epilepsy,1,Number,2021,64885.7913401299,106195.773151016,39362.944310186,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1690,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,545,Idiopathic epilepsy,1,Number,2021,50944.7258843289,78611.6637589353,32593.7174087233,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1691,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,545,Idiopathic epilepsy,1,Number,2021,35105.1244157911,53585.734532219,21054.1585648301,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1692,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,545,Idiopathic epilepsy,1,Number,2021,22140.3972838142,34310.7787552076,13026.5709570672,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1693,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,545,Idiopathic epilepsy,1,Number,2021,12177.7080019629,18922.8338596811,7430.35264220288,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1694,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,545,Idiopathic epilepsy,1,Number,2021,4110.61223593163,6205.73076313485,2549.16721859885,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1695,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,545,Idiopathic epilepsy,1,Number,2021,1049.89606687779,1704.43845900108,595.810486215995,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1696,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,554,Motor neuron disease,1,Number,2021,2640.48211705465,3426.74664903033,1682.71216259184,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1697,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,554,Motor neuron disease,1,Number,2021,4084.62016314006,5484.94659919681,2862.2894994868,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1698,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,554,Motor neuron disease,1,Number,2021,4438.9529415267,5768.89385956292,3038.57181655146,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1699,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,554,Motor neuron disease,1,Number,2021,6457.26191688425,9008.62188805891,4200.68225321645,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1700,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,554,Motor neuron disease,1,Number,2021,9655.29529556132,13934.78975,6224.17636093933,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1701,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,554,Motor neuron disease,1,Number,2021,15370.653677445,22159.3269106981,10079.8892869794,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1702,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,554,Motor neuron disease,1,Number,2021,18335.9383469616,25132.5533505939,12195.7869724117,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1703,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,554,Motor neuron disease,1,Number,2021,14045.1568234863,19646.2108995986,9057.02376057275,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1704,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,554,Motor neuron disease,1,Number,2021,13947.3881319765,18070.3954750191,9211.49161065813,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1705,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,554,Motor neuron disease,1,Number,2021,7956.47066564997,10614.8927529783,5055.49069017923,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1706,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,554,Motor neuron disease,1,Number,2021,3721.95585561202,4895.1422994411,2336.7803451541,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1707,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,554,Motor neuron disease,1,Number,2021,1278.51484819011,1651.4422508401,852.074700291524,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1708,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,554,Motor neuron disease,1,Number,2021,562.68800872378,717.576426745814,369.401246965655,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1709,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,554,Motor neuron disease,1,Number,2021,137.391984499312,175.74733607601,101.645581459946,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1710,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,554,Motor neuron disease,1,Number,2021,25.6665193372475,32.7151886373075,18.4208618160055,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1711,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,665,Decubitus ulcer,1,Number,2021,699.556218707344,949.735645231863,377.566184062667,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1712,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,665,Decubitus ulcer,1,Number,2021,1377.9930735393,1870.95542058432,784.385235428982,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1713,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,665,Decubitus ulcer,1,Number,2021,1645.62992967925,2251.40506984677,983.104676431929,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1714,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,665,Decubitus ulcer,1,Number,2021,1849.54639897189,2571.65933011641,947.188824466489,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1715,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,665,Decubitus ulcer,1,Number,2021,2149.90922146441,2881.36136500046,1240.90753010796,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1716,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,665,Decubitus ulcer,1,Number,2021,2893.36172817756,3953.80515853308,1619.18223615295,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1717,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,665,Decubitus ulcer,1,Number,2021,3451.35152367863,4676.85261794252,1937.31802952639,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1718,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,665,Decubitus ulcer,1,Number,2021,2665.78894826116,3564.38967756935,1574.63169836482,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1719,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,665,Decubitus ulcer,1,Number,2021,4586.53429378503,5970.77296731809,2553.85254928484,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1720,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,665,Decubitus ulcer,1,Number,2021,6102.10427148842,7895.90213188536,3307.32235005818,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1721,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,665,Decubitus ulcer,1,Number,2021,6736.70188540008,8631.00894147866,3763.86595101235,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1722,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,665,Decubitus ulcer,1,Number,2021,8103.24008506302,10561.8627797315,4427.69097982598,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1723,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,665,Decubitus ulcer,1,Number,2021,9763.42831057646,12545.7219544453,5424.23201924849,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1724,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,665,Decubitus ulcer,1,Number,2021,6428.61287735917,8280.85901695806,4110.67245578008,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1725,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,665,Decubitus ulcer,1,Number,2021,2247.65612338104,3008.61070841624,1279.24413986135,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1726,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,668,Other skin and subcutaneous diseases,1,Number,2021,24094.1448552063,44865.0506622656,11775.1371555439,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1727,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,668,Other skin and subcutaneous diseases,1,Number,2021,38195.7025866031,74087.8207543039,18616.6573805685,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1728,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,668,Other skin and subcutaneous diseases,1,Number,2021,38433.7411619184,70025.6646211284,18696.3423011625,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1729,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,668,Other skin and subcutaneous diseases,1,Number,2021,39230.9669117839,72600.203697626,19429.7078414695,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1730,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,668,Other skin and subcutaneous diseases,1,Number,2021,53239.958330481,95487.8818094065,26244.6668901112,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1731,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,668,Other skin and subcutaneous diseases,1,Number,2021,67327.6568523931,121455.313620903,33093.8560010752,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1732,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,668,Other skin and subcutaneous diseases,1,Number,2021,77497.3667735378,142280.264507618,38538.006254806,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1733,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,668,Other skin and subcutaneous diseases,1,Number,2021,62622.1092022592,111567.161113405,30337.4701301512,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1734,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,668,Other skin and subcutaneous diseases,1,Number,2021,76547.6550138373,138301.828438363,38731.2775618051,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1735,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,668,Other skin and subcutaneous diseases,1,Number,2021,60584.744734421,111702.506074797,30817.5442329257,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1736,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,668,Other skin and subcutaneous diseases,1,Number,2021,40920.7642334218,71876.4650667841,21324.2213538627,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1737,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,668,Other skin and subcutaneous diseases,1,Number,2021,26926.9394969745,48110.3547518448,14052.3485016721,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1738,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,668,Other skin and subcutaneous diseases,1,Number,2021,14739.7728122817,25098.741457317,7976.83175428787,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1739,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,668,Other skin and subcutaneous diseases,1,Number,2021,4557.18956968159,7878.38522713088,2450.80105973818,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1740,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,668,Other skin and subcutaneous diseases,1,Number,2021,921.915540486874,1523.08342501261,505.036431917698,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1741,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,670,Glaucoma,1,Number,2021,0,0,0,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1742,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,670,Glaucoma,1,Number,2021,0,0,0,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1743,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,670,Glaucoma,1,Number,2021,0,0,0,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1744,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,670,Glaucoma,1,Number,2021,0,0,0,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1745,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,670,Glaucoma,1,Number,2021,331.947338815192,650.846214545305,147.266471437159,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1746,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,670,Glaucoma,1,Number,2021,2608.71847204436,4405.63093789404,1499.03375818124,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1747,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,670,Glaucoma,1,Number,2021,6362.80181460494,9865.59507006009,4085.07361884652,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1748,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,670,Glaucoma,1,Number,2021,8750.35443721596,13180.7803271868,5796.8393457714,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1749,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,670,Glaucoma,1,Number,2021,17274.7395877088,26134.1478169129,11440.1010713426,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1750,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,670,Glaucoma,1,Number,2021,19678.8434022327,28568.8633242992,12652.8755867163,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1751,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,670,Glaucoma,1,Number,2021,17643.0241281399,25519.6622108462,11430.4525270602,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1752,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,670,Glaucoma,1,Number,2021,14464.2932654538,20779.7874671962,9393.85288507475,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1753,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,670,Glaucoma,1,Number,2021,9039.83840713957,12865.3182909211,5923.32216922459,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1754,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,670,Glaucoma,1,Number,2021,3103.77079327493,4419.03900857048,2124.27626190335,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1755,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,670,Glaucoma,1,Number,2021,825.239930850839,1221.09308263752,557.029443198036,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1756,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,671,Cataract,1,Number,2021,2372.53887252566,3811.62102811379,1212.76582155073,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1757,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,671,Cataract,1,Number,2021,6942.31968275612,10477.7224625025,3864.1505314492,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1758,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,671,Cataract,1,Number,2021,10122.6177205102,14832.530189045,5909.09318815969,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1759,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,671,Cataract,1,Number,2021,13994.7071247806,20305.6407395113,8472.33955353147,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1760,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,671,Cataract,1,Number,2021,28754.1368396501,41857.9079431857,18429.403006081,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1761,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,671,Cataract,1,Number,2021,48578.4822866653,68679.5951605468,32107.6737885694,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1762,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,671,Cataract,1,Number,2021,69948.58359,100417.904229513,47475.4682471822,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1763,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,671,Cataract,1,Number,2021,80691.8164857607,116333.5666,53048.7984077174,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1764,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,671,Cataract,1,Number,2021,160603.051199346,227088.754449631,108290.329188394,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1765,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,671,Cataract,1,Number,2021,193425.495331899,266423.848105409,133822.751499947,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1766,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,671,Cataract,1,Number,2021,184115.078301254,253657.075207266,131204.676500819,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1767,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,671,Cataract,1,Number,2021,156608.747093384,214298.326788276,111665.16693053,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1768,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,671,Cataract,1,Number,2021,104072.347620666,142981.395413814,74444.3505164542,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1769,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,671,Cataract,1,Number,2021,40259.1265651327,55631.4443528304,28738.6172303774,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1770,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,671,Cataract,1,Number,2021,11030.8165233587,14981.4987544838,7815.64113677408,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1771,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,672,Age-related macular degeneration,1,Number,2021,0,0,0,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1772,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,672,Age-related macular degeneration,1,Number,2021,0,0,0,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1773,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,672,Age-related macular degeneration,1,Number,2021,0,0,0,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1774,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,672,Age-related macular degeneration,1,Number,2021,0,0,0,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1775,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,672,Age-related macular degeneration,1,Number,2021,455.687797513969,895.686368953442,211.478868334543,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
1776,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,672,Age-related macular degeneration,1,Number,2021,4161.32091580792,6842.80137638936,2279.43695117047,120859033.528416,130013871.642202,112019245.908077,4.91312,4.91,China,52
1777,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,672,Age-related macular degeneration,1,Number,2021,12229.9516078168,18579.6494430498,7557.23799710263,109942374.635099,118263065.390651,101910583.197243,4.34586,4.35,China,57
1778,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,672,Age-related macular degeneration,1,Number,2021,17729.2162940884,26176.352980562,11363.2762502018,73005166.3091959,78517317.8009865,67688365.1170174,3.68223,3.68,China,62
1779,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,672,Age-related macular degeneration,1,Number,2021,31762.2128799357,46884.0742374978,20413.2390769421,76703511.9952277,82505405.7251053,71103984.5055564,2.98509,2.99,China,67
1780,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,672,Age-related macular degeneration,1,Number,2021,31571.4672679884,45771.817562916,21292.9218702414,53296442.1834049,57326053.2537987,49407824.0138524,2.26526,2.27,China,72
1781,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,672,Age-related macular degeneration,1,Number,2021,24675.8075329471,34876.7773302316,17145.6095587409,33118936.9198278,35625315.5381169,30699520.6511587,1.59758,1.6,China,77
1782,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,672,Age-related macular degeneration,1,Number,2021,17376.1995243408,24883.420970971,11748.8162162917,19791855.9591958,21286111.2343708,18350461.7238033,1.09729,1.1,China,82
1783,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,672,Age-related macular degeneration,1,Number,2021,9540.97943998029,13457.8638645727,6376.90092048763,9525751.04389445,10241982.404179,8835708.05975537,0.604519,0.6,China,87
1784,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,672,Age-related macular degeneration,1,Number,2021,3006.14094985605,4233.97380984509,2001.01005714898,2931987.49508033,3150521.32934664,2722002.79218523,0.246663,0.25,China,92
1785,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,672,Age-related macular degeneration,1,Number,2021,710.741456712544,1002.08104162895,467.905910338264,639098.451282971,685273.852270942,595713.904194708,0.0785092,0.08,China,97
1786,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,674,Age-related and other hearing loss,1,Number,2021,231930.625428378,334376.936101789,148431.208690207,86482070.9043593,93028056.7565448,80163484.4257888,7.59144,7.59,China,27
1787,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,674,Age-related and other hearing loss,1,Number,2021,392125.603279206,560569.068159952,252306.674792073,121153279.502113,130331410.125577,112290557.790045,7.32171,7.32,China,32
1788,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,674,Age-related and other hearing loss,1,Number,2021,388843.513398115,580989.210741335,247335.084929891,105963255.636324,113982367.104433,98223075.7727965,6.82805,6.83,China,37
1789,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,674,Age-related and other hearing loss,1,Number,2021,409049.30087181,628192.802098548,255371.741277315,91533684.6415661,98456327.3467282,84852935.3102887,6.14735,6.15,China,42
1790,2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,674,Age-related and other hearing loss,1,Number,2021,702772.606178375,1082658.17168284,427792.757739639,110321560.932227,118673842.978656,102258447.610609,5.51133,5.51,China,47
