measure_id,measure_name,location_id,location_name.x,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,note,location_name.y,val_pop,upper_pop,lower_pop,age_standard_pop_proportion,age_standard_pop_ratio
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,697,Falls,1,Number,2021,3514281.78671642,4243340.77904253,2857024.76375317,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,697,Falls,1,Number,2021,3053747.34513988,3657236.17127768,2493464.99706492,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,697,Falls,1,Number,2021,2884292.62913756,3435656.64369278,2376200.74461947,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,697,Falls,1,Number,2021,2240567.49466919,2678621.13759988,1863557.87379882,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,697,Falls,1,Number,2021,1253796.41914727,1496579.84872822,1056577.07036119,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,697,Falls,1,Number,2021,493226.348823322,588422.881901302,414188.351016364,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,698,Drowning,1,Number,2021,768164.141096752,822952.957700253,715063.730266634,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,698,Drowning,1,Number,2021,758675.208030001,808153.180905262,707536.368960784,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,698,Drowning,1,Number,2021,667506.806364201,719384.50268166,617619.078763269,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,698,Drowning,1,Number,2021,576893.024605277,621073.755728682,535546.453516799,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,698,Drowning,1,Number,2021,485057.049933397,525630.220564322,444853.361748076,I_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,698,Drowning,1,Number,2021,454218.224217855,491542.832007441,415465.270103534,I_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,698,Drowning,1,Number,2021,385855.091136802,418704.949076218,356036.414478394,I_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,698,Drowning,1,Number,2021,304685.485723826,328162.855695701,282927.750513951,I_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,698,Drowning,1,Number,2021,277712.4381,299506.62969568,256768.350620412,I_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,698,Drowning,1,Number,2021,226903.531883967,244894.657715135,210293.925137801,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,698,Drowning,1,Number,2021,165615.733289557,180225.397848695,150707.760205131,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,698,Drowning,1,Number,2021,116087.267022403,127414.455475338,101553.238914348,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,698,Drowning,1,Number,2021,69726.35262,77474.8906321105,59264.6028200077,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,698,Drowning,1,Number,2021,23512.3989502947,26430.429810518,19216.0974468379,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,698,Drowning,1,Number,2021,5945.62605840138,6826.10569303459,4548.21331497155,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,705,Unintentional firearm injuries,1,Number,2021,150251.430476017,195558.755024787,102370.678308265,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,705,Unintentional firearm injuries,1,Number,2021,113425.144011738,145739.881575904,82839.3793266012,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,705,Unintentional firearm injuries,1,Number,2021,95681.5294072203,121156.156782088,71882.0849289905,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,705,Unintentional firearm injuries,1,Number,2021,78403.6061195749,97729.9108267467,60551.5956304769,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,705,Unintentional firearm injuries,1,Number,2021,72707.7506158512,94019.7546659861,54512.4359227738,I_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,705,Unintentional firearm injuries,1,Number,2021,53099.0703044408,65947.5256427755,42029.6006136459,I_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,705,Unintentional firearm injuries,1,Number,2021,43854.8178192176,54654.8192557814,35447.5903718362,I_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,705,Unintentional firearm injuries,1,Number,2021,34431.7811701692,43540.7132312657,27696.6807144271,I_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,705,Unintentional firearm injuries,1,Number,2021,26702.2846333221,33976.865899906,21047.1697238576,I_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,705,Unintentional firearm injuries,1,Number,2021,19403.9662028928,25034.5490530594,15244.5216459055,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,705,Unintentional firearm injuries,1,Number,2021,12509.7658080519,16061.3672098539,9672.77940764054,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,705,Unintentional firearm injuries,1,Number,2021,8182.28024078992,10677.5127829239,6274.43644751027,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,705,Unintentional firearm injuries,1,Number,2021,4541.22307760063,5955.0347948713,3469.19375958423,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,705,Unintentional firearm injuries,1,Number,2021,2209.53883596542,2810.54051816608,1711.24789213988,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,705,Unintentional firearm injuries,1,Number,2021,918.768869265873,1195.75130304508,705.684103790324,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,708,Adverse effects of medical treatment,1,Number,2021,192706.85621515,236079.818410653,162629.232723852,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,708,Adverse effects of medical treatment,1,Number,2021,170039.139465152,207615.407464574,146697.992028442,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,708,Adverse effects of medical treatment,1,Number,2021,190469.250080429,232280.572249535,156970.044953333,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,708,Adverse effects of medical treatment,1,Number,2021,195474.865364102,226242.193145505,163870.920018068,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,708,Adverse effects of medical treatment,1,Number,2021,200854.754055694,232874.751349512,171331.265900869,I_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,708,Adverse effects of medical treatment,1,Number,2021,195175.531715189,221355.808222489,167516.979395087,I_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,708,Adverse effects of medical treatment,1,Number,2021,236149.75709314,269497.244073883,200971.271829427,I_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,708,Adverse effects of medical treatment,1,Number,2021,285683.319364441,321784.660265241,243513.479163628,I_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,708,Adverse effects of medical treatment,1,Number,2021,295250.170608621,328085.327722354,251942.786616821,I_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,708,Adverse effects of medical treatment,1,Number,2021,248620.002724421,276486.250979944,216853.723826142,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,708,Adverse effects of medical treatment,1,Number,2021,177370.114416522,196526.735483192,156204.100001887,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,708,Adverse effects of medical treatment,1,Number,2021,128347.063714774,141313.254361126,112103.625272678,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,708,Adverse effects of medical treatment,1,Number,2021,77332.9078552861,85089.1190452437,65841.3296788589,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,708,Adverse effects of medical treatment,1,Number,2021,37494.102515875,41839.4999406058,30662.7214983539,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,708,Adverse effects of medical treatment,1,Number,2021,14283.3027731383,16222.2759784239,10825.2166838747,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,996,Liver cancer due to NASH,1,Number,2021,13067.6163866457,19889.2272088289,8589.1274278186,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,996,Liver cancer due to NASH,1,Number,2021,18863.4056571986,26467.7143416878,13227.1052459984,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,996,Liver cancer due to NASH,1,Number,2021,26262.7257324465,36935.3736326593,17500.3756981858,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,996,Liver cancer due to NASH,1,Number,2021,38174.8078526286,53791.0085248033,26140.9327179532,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,996,Liver cancer due to NASH,1,Number,2021,61219.5531789575,84730.3827218133,42383.1804375092,I_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,996,Liver cancer due to NASH,1,Number,2021,94858.4395844799,130644.232752672,65593.3759876165,I_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,996,Liver cancer due to NASH,1,Number,2021,125478.446445306,182201.137030065,86665.3454512138,I_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,996,Liver cancer due to NASH,1,Number,2021,138945.376301868,196322.320610299,97654.3988869538,I_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,996,Liver cancer due to NASH,1,Number,2021,148512.963617767,199927.111769339,103921.474861517,I_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,996,Liver cancer due to NASH,1,Number,2021,119721.129892299,158306.109200836,83984.3401489435,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,996,Liver cancer due to NASH,1,Number,2021,87230.7515273473,118154.318689862,62701.8302278978,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,996,Liver cancer due to NASH,1,Number,2021,59338.1729328957,81107.3218119197,41485.209543982,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,996,Liver cancer due to NASH,1,Number,2021,28600.6008326904,38835.1128287288,19858.2608088164,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,996,Liver cancer due to NASH,1,Number,2021,10666.5845816759,15252.00409,6881.44038851995,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,996,Liver cancer due to NASH,1,Number,2021,2781.21503951454,4513.46305510865,1546.32833291378,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,11653.0101410804,20359.2127218385,6504.62916948519,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,44497.1492910813,71800.5729786407,24425.0176906272,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,115202.115242961,188340.524282918,68900.3828378228,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,242718.109272808,379032.395167845,140295.619902948,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,442245.817383487,641534.791457192,285732.277891252,I_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,792059.655163377,1106857.47882974,532495.024148624,I_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,1230675.02854778,1650236.39071506,896212.391713164,I_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,1482393.94920772,1926613.79084266,1122053.34888962,I_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,1766684.78594434,2183659.27864248,1312343.94410455,I_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,1724463.7518596,2136450.4914979,1298834.00612718,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,1350724.63589301,1657141.20288538,1073379.09979426,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,985576.888263228,1232719.08048375,748307.202532145,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,644461.43009424,831151.752672377,466910.931504376,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,322079.378848311,433415.390905555,230107.060522478,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2021,120531.537075003,182006.930171073,68991.9080195087,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,999,Refraction disorders,1,Number,2021,252148.292771215,382126.595193602,162729.033684069,P_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,999,Refraction disorders,1,Number,2021,271177.829907186,409708.201555961,169701.936093045,P_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,999,Refraction disorders,1,Number,2021,297049.978292899,440905.033184176,187761.57915196,P_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,999,Refraction disorders,1,Number,2021,333488.239216573,507444.69040538,212413.397157399,P_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,999,Refraction disorders,1,Number,2021,429536.25339847,646895.413000196,281598.102926048,P_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,999,Refraction disorders,1,Number,2021,536116.025535749,814094.737331274,351170.666327277,P_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,999,Refraction disorders,1,Number,2021,635238.800973647,965389.210291399,402989.290428798,P_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,999,Refraction disorders,1,Number,2021,647105.018606761,970537.836626304,423152.893391224,P_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,999,Refraction disorders,1,Number,2021,669820.827355648,995310.395999722,444018.197442561,P_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,999,Refraction disorders,1,Number,2021,566572.659909575,828724.336113253,381030.094399918,P_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,999,Refraction disorders,1,Number,2021,401291.796126698,570082.849178716,278828.796893617,P_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,999,Refraction disorders,1,Number,2021,268107.05178586,382165.403990009,190856.454353424,P_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,999,Refraction disorders,1,Number,2021,133762.768812725,185020.676876768,92824.1694292168,P_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,999,Refraction disorders,1,Number,2021,45605.9277373126,66114.8083001698,30584.3120067086,P_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,999,Refraction disorders,1,Number,2021,12299.256827283,17817.3119357847,8148.55978341558,P_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,1006,Burkitt lymphoma,1,Number,2021,10448.6153399888,14588.9624026892,5663.84755616715,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,1006,Burkitt lymphoma,1,Number,2021,9678.03937407981,13556.8263528284,5461.19180891454,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,1006,Burkitt lymphoma,1,Number,2021,8624.05118932847,12426.4617243957,5117.53218564638,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,1006,Burkitt lymphoma,1,Number,2021,8158.57404330997,11322.0154918166,4782.30133519723,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,1006,Burkitt lymphoma,1,Number,2021,9462.84138658273,13264.8975866097,5396.57864285177,I_include,Global,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,1006,Burkitt lymphoma,1,Number,2021,9005.9677321697,13027.8316209044,4859.1559241131,I_include,Global,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,1006,Burkitt lymphoma,1,Number,2021,9227.38825045106,14164.2357772294,4783.69758631728,I_include,Global,395728004,407669300.348216,384764582.368839,4.34586,4.35
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,1006,Burkitt lymphoma,1,Number,2021,8893.80212131771,13916.9688978779,4628.93397148981,I_include,Global,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,1006,Burkitt lymphoma,1,Number,2021,8071.5564490901,13351.2744623728,3762.55262629151,I_include,Global,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,1006,Burkitt lymphoma,1,Number,2021,7037.00609870153,12282.8134919447,3223.20352169976,I_include,Global,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,1006,Burkitt lymphoma,1,Number,2021,5213.51082308848,9817.29748733974,2188.99055802684,I_include,Global,131884404.580217,135613447.4,128518633.372437,1.59758,1.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,1006,Burkitt lymphoma,1,Number,2021,3525.40389072157,7153.59356417593,1426.38727473199,I_include,Global,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,1006,Burkitt lymphoma,1,Number,2021,2008.07273692575,4531.22756001649,739.874005589899,I_include,Global,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,1006,Burkitt lymphoma,1,Number,2021,823.899770780719,2058.41977698632,289.848916585431,I_include,Global,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,1006,Burkitt lymphoma,1,Number,2021,226.9223986,662.540938353982,70.882995830893,I_include,Global,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,1007,Other non-Hodgkin lymphoma,1,Number,2021,249141.770831516,284849.192091144,223660.840018614,I_include,Global,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,1007,Other non-Hodgkin lymphoma,1,Number,2021,286587.056503371,330053.484850681,256802.282804485,I_include,Global,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,1007,Other non-Hodgkin lymphoma,1,Number,2021,331389.233077077,369837.89638048,299466.156225358,I_include,Global,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,1007,Other non-Hodgkin lymphoma,1,Number,2021,376802.257861151,420658.349376458,339652.75274379,I_include,Global,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15
